DATE,TX_ID,AMOUNT_IN,AMOUNT_OUT,GAIN_OR_LOSS,LOSING_TRADE_COUNTS,TRADE,IN_TOKEN,OUT_TOKEN,POOL_NAME,PLATFORM,ROUTER
2022-04-25,0x3cf5593e50f82bb3f4e561e3ad7c54f961facfc539950d8bf00b3418734b08f7,100.632255232,169.476562905,68.844307673,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-25,0x3cf5593e50f82bb3f4e561e3ad7c54f961facfc539950d8bf00b3418734b08f7,100.632255232,285.345944866,184.713689634,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-25,0x3cf5593e50f82bb3f4e561e3ad7c54f961facfc539950d8bf00b3418734b08f7,100.632255232,59.783641968,-40.848613264,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-28,0x2fe9eaa7141db1925994f56567242fad41ae3165c308e00fb12a0e1d3d5ec82e,5.79708311,5.76796635,-0.02911676032,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-08,0xa36b57edfb26730edb2f389eb8ebc9ee7b45f539414a9d130aab0454a84f3522,81.21046911,81.2,-0.01046911002,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-10-15,0x4053eee294d57cc092febabd047049a23eeb737a5ce495f321c68449002a1290,48.435137636,48.13,-0.3051376355,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-31,0xb2c59b18d75d278c3b99c456e7ee77330b894cfe3b2592703996d3cfb3c99c61,0.1000264235,0.1005805672,0.0005541437687,0,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-13,0xe8af35aa4fd8b99c0d5bdaeb1616d25e92267399d98eb722acf7e03045fb2370,2.384063,2.32590119,-0.05816181007,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-14,0x6c7dba7a5f35bccb079f01d9bd2b1ef47c4d9426f71381e9a9e54f82fe6b2fa6,1227.136142274,1200,-27.136142274,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-03,0x9dac5e1f7a25cbbe6535f601d3bd28ec2c3aa569c59b6f47751c6fbb387057c4,0.1085,0.1069024541,-0.001597545884,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-07-28,0x1f33fc1151556e1017d72f3bed84fbfdc5b9c8c215bb625023c61a88806ee884,43.006677627,43,-0.006677627416,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-15,0x0366277409c70994b6ca68ae0077007bcd32027bdb4bc0e7d7df97c404c3faf1,662.489085022,663,0.5109149785,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-15,0x245f3687d95c2778a10a4d2ae23941df6ea732afd7b2399456f7cb747ff42cbd,0.1275444213,0.124891927,-0.002652494236,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-09-16,0x07c6f4214d6c740bea23f238fe7ad088f73d594f3e23e7e8aa73a62ee24ddfa6,0.693875,0.6814628019,-0.01241219809,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x11111112542d85b3ef69ae05771c2dccff4faa26
2021-11-16,0x2843ef3602dc377e0b6c0c6fb59da79058c38af78d7e8aeccdecee5f19715350,14.339500103,14.24838351,-0.09111659264,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-11,0x1e97ce5f5b08b93e45d07f608f41b7702afbd98173be837c2d765cc55b5a265b,1.884115,1.837965882,-0.046149118,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-04-15,0x6d3b0863646e144727c9fe3a8360cfae1b4af8013b25c2bf31272da29a5df877,8,7.156777098,-0.8432229018,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-29,0xd92ec9973b127a9cf9495000f79e0ec9186237813f1e22842b3d903bb4d712d9,0.9977456413,0.99125,-0.006495641282,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-09,0x3b9da59ec41e97df3b76bccb5fff66063d0f91a2974c559c5c2d9042ca6393dc,30.8782059,30.683649473,-0.1945564272,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-26,0x7c5b248c6421267a9ea47378971a3423b14b376f9afd9954ca07e8f42577332d,5.102464883,5,-0.1024648832,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-05,0xdacd47978c0ada0e73b1bb674ab84f2e2eef659c6da2a69ff873adc7d2431968,0.02105778064,0.02084359917,-0.0002141814702,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-23,0x5660acfdc0ac734faff5dc896de4a5774ca5888056223c901ec5c6601e66b238,2.514851918,2.5,-0.01485191813,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-23,0x084d7748368cb3282490e3cadc1afe936b2321f1f2d69ceccb450a1a71935cf3,2.026228703,1.982948371,-0.04328033173,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-08,0x7a5920e2b254a43f0643eb60ff770205d5c12e306fc689839a08001b8c3836c3,0.0975,0.09563373111,-0.001866268889,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-12-13,0xc64b2929278fd17da7db60ab2c6184e7dcaa20b134cce495b2d737f09c898f6f,5.850074132,5.81154225,-0.03853188201,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-19,0xb015ed29a531fcae359805edb8f137d0b75b2d794d7b37af3a08882586354f2a,50.351493601,50,-0.3514936014,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-20,0xef0d8e7dd0878ebb459bb67bbef2aca441161d54d749785b95c7d0b2919e368b,3.086460368,3.017697499,-0.06876286937,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-15,0x300953f7068e231205ab99f356e00c9a8905556b3a5305ca94be7bb13131e5b6,5.082929683,5,-0.08292968286,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-01-29,0xeae35453e4eccfa0622e668a543f97c86869eaf9c89bb6bc1d10532bd4bcbfbe,4.124906226,4.1234,-0.001506226383,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-07-22,0x4ffe641643848686ca886322c235fa9af4a678cd24651da084900472f3fb2bee,4.653522689,4.65,-0.003522688753,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-16,0x754b71dfc67a688a5b5ad57bd8e05d8e34f5719ebe1e477c99d33a1d182965b7,0.02118,0.02106321946,-0.0001167805434,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-08-28,0x4a6209e0c526c600a8e261d1d118e66c2283df6b777dde2b304029ff1215cd17,5.297518362,5.27758702,-0.01993134248,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-14,0x7c592943df8fb2430d371cb2641a8c92ca70c106f4be2b780a126c281858d4f7,0.4013212498,0.389776377,-0.01154487274,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-25,0x82f4b708b0723456b19421ee04e761f2731352d78ec125a877cb2589c5092c95,1,0.9713703327,-0.02862966732,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-20,0x36c462c6145a0536cffb664f8c646599ec67db1c71f20645bab23d1b6c073bdf,10,9.70493781,-0.2950621901,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-07-26,0x58a235d1ec47f0ffdca9f80c9dcb140a1fed7e48eacf2f32b4768b578391688f,199.976435057,200,0.02356494333,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-17,0x350ef50855bf02c1575be8ae94cd0f8d24518597bdb89a0d6780324cb871fcb6,0.1007887405,0.1,-0.0007887405064,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-28,0x39fa5100945b37fdd29a88ae310cd81a71d42dc151a9181a749540e50788e1cd,1.5,1.486209354,-0.01379064628,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-01-27,0x913ffc6ed30318cbbd3ba6945a8dc062a2ed1784cd03bdc9879da950ff9a995c,150.001490389,150,-0.001490389389,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-28,0xaf78479289209734a2782808d911cf26e7a04abbde1b2d6cdb8e14377c80e055,0.8663498125,0.8595907274,-0.006759085041,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-08-12,0x155a3c7524a84f0bffd549fcf35a56aa85989b9ee95cf77bb75d565c2ff78ea0,158.351920441,158.247554816,-0.1043656245,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-06-17,0x6afdb446d22e59ad479f3f87aeff48e29fc73fcaa0cfbcdc6fd96a2c70ed9bc0,8006.908447486,8000,-6.908447486,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-07-20,0x92bf7df1580764947f6a7621d6f4114216986dd529368a341c10df84858e581c,20.001559799,20,-0.001559799415,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-10-26,0x4f9ceddf83525db26fb13edfdd33ef0aa25c3c4319a96f8b9266c85d0137468f,1.020336591,1.02194709,0.001610499968,0,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-12-04,0x8d797263fcaedf1bb0bfa58f531d30a62bf658013aefde1e46eae4395ca9d58d,0.17,0.1670741452,-0.002925854778,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-13,0x51ed8546617ffa1a46563cd754cb9f1023d5391e72f2dd3fc55a3fdd73185c53,511.39445569,487,-24.39445569,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-08-11,0x52a63d0e4b95ede78f86fee749b6eee74c9ab9dc2578cdd49d6d203a88f72d47,1000.996090331,1000,-0.9960903313,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-19,0x1c54a47411c8dcf12ff4726f33407450f9030112fe270cf9c1867bdc9936f15a,0.03718,0.03635595444,-0.0008240455641,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-13,0x967b6ac511256673f03ca185682cc77a4fc03344ef8db1a1edbf3cbf65598efb,0.538051,0.5227224079,-0.01532859208,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-06-28,0x8058556b6af7c4bbcd9c2c780708100d98e04b92b2e5f7ae240c0d9fcb2ae264,2.00164739,2,-0.001647389624,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-25,0xaa434c52cc8fc29966efaafe138ba5c8b1a63483894d1c785aea0a18d4635d06,0.1113677724,0.1105898431,-0.0007779292857,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-12-03,0x02c6549802c5c96368cf021c3a64cd67ffdca92ff283e44e9dfd0102ba3cc543,1.006568636,0.9563637957,-0.05020484036,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-01-28,0xf137dd154b8d2b6b8f8daa5d6e3018f01046e60e2410816a7a4863f39214a7b3,6.708661005,6.707501934,-0.001159070431,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-10-18,0x2411f29e75d12fc68687853c5cfacdeac54b9f541dbfc3f966f7a366e3abe256,50.341901196,50.0001,-0.3418011955,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-04,0x884baf7628d141c473e966068d43872abd3b6e6bc74207c9cf20122ecd71158a,0.3524210259,0.3423151818,-0.01010584408,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-08-18,0x49b903d2c2932cd24ee87dd8d4b47fd5383aefe6a075205bf11532847ef3ce25,3.735680798,3.73530492,-0.0003758781555,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x2909b91e14d7560ac771d69e46d488b8d9a1cfba86772e3d146bd9e6d6574a36,0.05002749765,0.04769740891,-0.002330088735,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0xfc3db4a90c7581521e4d7db8a137e9fde05065d5ac28779ccb23e480ee0228b3,20.95037237,20,-0.9503723698,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-07,0x4ff912170aed093f41b54e9bdde3044481c0958ded0f021a71964e2fd08ce8d0,1,0.9771525433,-0.02284745666,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0x2fc0747fc1a980f0faf55a314ff33871bc78e20f80726221045fc6e88570f46b,1.010099434,0.9582292763,-0.05187015757,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-13,0x050ead5f57b8ac57932a71c0a0f841493fff28c17e610df0da1aff3c0570f4ca,1.039738267,0.9761863104,-0.06355195685,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-10,0x9d524647710d07a83491a4407c2090d477b725ed6e239f9f59752d6b75509211,10.47879747,10,-0.4787974701,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-10,0xd1a0534c5485aee5bae8aeb2628bbbb1c35eafd8247118ad3dc3f7d0d492a238,156.836661829,149.31005326,-7.526608569,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-10,0xabbfd86b5ae1f96a596e713010c4107c9deed020c7c35906ddabd3ac73ca59f6,0.002070376185,0.001986530621,-0.00008384556446,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
2022-06-11,0x6328854cf09d56b3be2b94fc86f339f612c3c27d3266694e76b15d59d4d202e4,260.116036634,250,-10.116036634,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-12,0xc947a19a747afe262dc73805caeecb1423de72a465915bb5cd4062e7c13c88c5,1589.44309606,1530,-59.44309606,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-12,0xf70bb59451bce553b9aa0d3f895fbb94cd26ebb17d491df01fd0d1d9f95959c5,9.364949944,9,-0.3649499436,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-13,0x9a153437cd2063a01f92b9b1600ee9f5e30c70f07ace1a3e31a67433befc51ba,15.376294602,14.207221971,-1.169072631,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-13,0x36570cafd85b025e0a159f00721b83699bc8ab4772bfc138c2e8c08cb5bf55b1,1.055701436,0.9947493816,-0.06095205482,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-12,0xb68d268539e180e5da134a56d1fd7ac5fc5ec3ee4492b4439b678dff5b57f83c,0.8897537102,0.8553189388,-0.0344347714,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-13,0x5527833d67d7ec7632cff27b709419e73f3244785c7734219abb0a7ebe5e74af,104.407558115,97.9801013,-6.427456815,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-10,0x551d5d01e52eb1d2444541b25074981078d715a09091601f006b40afc656e77a,2.493186412,2.358483482,-0.1347029294,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-13,0xbbd2d4506608efc0b49aea9e5a0e446692b58175bef73699c30599a05966675b,26.909487709,25.5,-1.409487709,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0xa3e87d15200b7f2d28ff8995b99392aa1b9cf133133a6ea96475fd74771cc15a,5.480755016,5.147843692,-0.3329113239,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-06-06,0xbb447cc40f5239eee863054cba72c47b95855f6680549bdddfa10e8b87aac4dd,0.07593867012,0.07382665228,-0.002112017841,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0x4d6e797878423518ef12cc357c02465ff21a9cc3c1c440772ca3cd66eea943d0,84.115938397,81,-3.115938397,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-07,0x0e23a80b830b6bc93677db1cd9355988debc5a2878028f0bb63523d283c12acf,0.690236528,0.6684721161,-0.02176441184,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0x5d0a049a7d170568558fdfb6e2c56f9835729ed462b5f1b3c9996e41bb06e58c,0.5317534585,0.5121867576,-0.01956670095,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0x69790b4b8b968ebdff0b5ded596d9c02546ec45c05346e7cbb23d960cc4df340,6.6556,6.284893722,-0.370706278,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-06-10,0x7aced705b315f79837b39557eb8fb4c7ee1200ca6a6c55e5b415c0e57fda162f,146.772883061,140.8,-5.972883061,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x4145ea438d178ebc4315ad51562981099b5704d80cd53bb911d0110082a4d9f3,5.550376062,5.298660347,-0.2517157149,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0x138dcb7f5f6e73d88eeea15a6606c8eec7c44606bfc92b44be7314461e86bbcd,66.656482637,64.063793615,-2.592689022,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-10,0x8fa80167f22634b3489119bc0e1391e87cb40eb212237bf24b5f51fd1f051508,99.902866478,96.988075931,-2.914790548,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0xd2a588447be097e0414eed6b3b5ce6502c7921c485a6fa08b1d61e0a7dc939ac,0.3224243999,0.3092654292,-0.01315897072,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-13,0x9c92375deb34ae9d882f4b90d867aec6cd9f41ccbcfb679c7097ce6b93a1a2db,106.020913416,99.8,-6.220913416,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x365df4850483616cc2f155aa59026b57b536b9721aa2f235facfa6b29fa96588,0.4,0.3784049258,-0.02159507416,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-13,0xcc9ba46b03b584103bf96bae54a2a0ddeb5bd80660ffe9486bfa87c762f97614,4.121572579,3.902605072,-0.2189675066,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-10,0xf7d4b273e43f100ac1c6dc800740276287642685b281709bbe98d24924d4d17c,48.687627891,46.87689895,-1.810728942,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x2776c4733191401ee05153d7e987763e846a596eeaaa5dc3707462d520b37184,0.0593262683,0.056846816,-0.002479452301,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-13,0x2f0e3988c400e5f957b71caab5957fd0d1039c4f7da881e51f93ee5cf47eadf8,21.240820336,20,-1.240820336,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x092a075e33d94f1fd0462c9b49100eda8064477584f209b9eb72c9b05e69660a,0.05066791759,0.04831209421,-0.002355823375,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0xf6d435ce7466ec5ac625d0c81267f2abd246f5cc9c191d4886fb4df7ffb9e51b,56.645045242,54,-2.645045242,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-09,0x8d10399558939be9aa76a34903fd5c26678a9c950c4ce89f2919be2f2b616b16,1.946241777,1.882095419,-0.06414635829,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-13,0x09b29f517e15101df2672f7112d2946e62eada3e0a722b8dc95a850bb2cb4391,0.351183831,0.3376456695,-0.01353816146,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-07,0x1a31fa1f4d2c0f19022a9f49b5d864925d005668234a47e8253ef1f36f67e632,0.09503804559,0.09269031962,-0.002347725978,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x1111111254fb6c44bac0bed2854e76f90643097d
2022-06-09,0xa14b7340e4e42278f87105eaa04a9f77dd5e8fec455145d3051250dfeb271d41,4.723929127,4.6,-0.1239291271,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-13,0xd85335e02d944418d7776efa9dd0b394c5b7fd8daccd8bb1f74238f6a59bb2f9,132.413597931,125,-7.413597931,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-10,0x9f6f72c5235d503df88274a9b945090732d291d4bac71f4a008276ad25c401f3,941.520475301,900,-41.520475301,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0xb5283a0a453651847bcb330d07be25ae087407148803a92609339b6c4ed316fd,209.798673547,200,-9.798673547,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x929b1889d32a78dbe292aafae52a0bc22f142a1c56ca776dca9edf54a59b857a,2.021119046,1.917062163,-0.1040568834,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-04-01,0x3b4f3545d4a1a369cccfed7f67f5d1c3fc9aaa9ef410bd2340050c0958c3ec6c,2,1.869198526,-0.1308014742,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-10-02,0xd3788abcde48d1a67605c146d833574609d859bf94888aae6372e6084ca45b64,8.324160507,8.284748318,-0.03941218892,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-11,0xd9bc8fe19d734315f437e682b8b7476dbc9d1dcefe09907ce427e3a9e4eab39e,7.880533269,7.874968717,-0.005564552153,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-10-13,0xcd489245857664c709ccd4018ad7a5f635b92af0951430b631b2f99517b0c00d,1.007307776,0.9764266446,-0.03088113155,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-04-01,0xe50b3c5313587420e047faf9c65333f96b238edf19b19f59d5bc76169aa2fd8d,2.997864966,3,0.00213503351,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-03,0xe64e6ceb4e0b4652cf849275bd2b4ead5ea794f72c680e7150e7b24260f97fd6,1.454926756,1.440615689,-0.0143110674,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-01-31,0x782fe019c387aa177b7cd05c668a16f69502acbe816634657e5199fa8b3b4598,2.75287532,2.745033786,-0.007841534096,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-27,0x6b1ee93d37e81a32954caf5c9394cadef48e24ec5ea9a80bff4c5a22245336d6,0.03806932761,0.03779040468,-0.0002789229306,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
2021-08-05,0x85cf33deaf69d69698eaaa1fb4093a90789a3ad96ed93bb3dddbff1574ae848c,8.029288572,8,-0.02928857152,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-13,0xc755053227f8552f23c4c2cf2c2a84cd80e08cdb17a129db725338fb00d4815f,998.947837955,999,0.05216204499,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-21,0xa3214af4c7605b03e231fd295337fbac77a3bc9c930cbf9254e50b246987a91e,51.42496394,50,-1.42496394,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-15,0x764d4e510bf6f3d57220f5b7de9dba82f2965ca33d54f4bad4dc177a55cb4a6d,0.04202118513,0.04059695026,-0.001424234869,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-08,0xf85f393dc22f46c80db849903f8758512030a2e7f30fdbac9650655f0b2cd07a,1.509650542,1.5,-0.009650541646,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-10,0x4e604ec3961e0798d3c3a1ffa3b3fc137ae0e29194600db15bc0ec8217f78752,11.181824003,11.17533508,-0.006488923744,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-04,0x99b4f00abfa89aabfb4c3550765575666469c3d6b06e9009a26244b49b0ba6ab,0.1830163312,0.1786117941,-0.004404537122,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-04-07,0xf0837ed61b4dbb3a141820d42b25efe027ed5003091033713669df6407c00570,0.03019001293,0.02991245826,-0.0002775546743,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-09-24,0xad025313ef3bfe265ad5b584106de4497171426a8e70b8b3148314b380c3c6af,13.172449428,13.09,-0.08244942763,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-11,0x16637f0175bef54fa741af9e63a377ad01ce5ee01d8a4d56177f400a37331f79,0.07999543426,0.08,0.000004565744965,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-07,0x1c4b5b211358c1e722acaeb82cbf8a30c5325a6342f8c1aab7834824de0a2093,0.02206594269,0.02165003576,-0.0004159069291,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-07,0xbd8cd92f4f040a87cfe6f3d629c645695ab81008f789c48bf9644b4a730f4389,0.4918621937,0.4812721334,-0.01059006032,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-08-15,0x6897a2e5ecb4b22bbda2f8875141905dc33b7d0e0d67404b940e4ee4e6355afc,0.09999312943,0.1,0.000006870574319,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-01-17,0x731a988a18a64f7b11b268e115a4301915e85b880435a74b812bd3f05b8caca3,2.011946348,1.810441219,-0.2015051291,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-13,0x055f129c953e1d16dbeabe2bfe5741b74b1f4202f96ed36024061dc715a9d1cf,0.515613,0.4992055442,-0.0164074558,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-15,0x432e72382fd3c2ef221cb43619d961fc90146d47bb2dc4ab80aefa1057baa784,2.612396665,2.533932115,-0.07846454963,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
