HOUR,TOKEN_ADDRESS,SYMBOL,DECIMALS,PRICE,IS_IMPUTED
2022-01-11 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3097.612190835,false
2022-01-11 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3127.354227295,false
2022-01-11 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3180.426051539,false
2022-01-11 17:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3219.984914254,false
2022-05-03 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2830.954860574,false
2022-05-03 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2840.151714501,false
2022-05-03 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2829.180721481,false
2022-05-03 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2823.923567962,false
2022-05-03 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2804.501288508,false
2022-05-03 17:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2813.6516,false
2022-05-03 18:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2788.542692308,false
2022-05-03 19:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2775.50037037,false
2022-05-03 20:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2754.078314205,false
2022-05-03 21:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2766.479909657,false
2022-05-03 22:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2792.565769231,false
2022-05-03 23:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2775.913484555,false
2022-05-04 00:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2774.852068164,false
2022-05-04 01:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2780.516410789,false
2022-05-04 02:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2795.756086957,false
2022-05-04 03:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2797.861538462,false
2022-05-04 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2798.682,false
2022-05-04 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2787.405634728,false
2022-05-04 06:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2793.395864895,false
2022-05-04 07:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2800.447213212,false
2022-05-04 08:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2828.913886517,false
2022-05-04 09:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2834.6825,false
2022-05-04 10:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2838.334176212,false
2022-05-04 11:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2861.854207717,false
2022-05-04 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2862.137826087,false
2022-05-04 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2858.563461538,false
2022-05-04 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2841.6268,false
2022-05-04 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2828.126198631,false
2022-05-04 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2849.740416667,false
2022-05-04 17:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2834.024685749,false
2022-05-04 18:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2842.191703611,false
2022-05-04 19:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2937.559784038,false
2022-05-04 20:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2949.5628,false
2022-05-04 21:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2931.460146852,false
2022-05-04 22:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2930.6932,false
2022-05-04 23:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2933.8816,false
2022-05-05 00:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2926.3422288,false
2022-05-05 01:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2934.341215826,false
2022-05-05 02:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2946.335384615,false
2022-05-05 03:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2935.756466099,false
2022-05-05 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2941.598518519,false
2022-05-05 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2939.5548,false
2022-05-05 06:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2930.188945076,false
2022-05-05 07:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2930.8344,false
2022-06-06 11:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1862.710779007,false
2022-06-06 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1870.294230769,false
2022-06-06 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1858.755900587,false
2022-06-06 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1863.3856,false
2022-06-06 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1836.96485932,false
2022-06-06 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1824.027872488,false
2022-06-06 17:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1806.345342025,false
2022-06-06 18:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1811.286506494,false
2022-06-06 19:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1820.828461538,false
2022-06-06 20:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1816.034637882,false
2022-06-06 21:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1827.2272,false
2022-06-06 22:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1820.600944596,false
2022-06-06 23:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1811.536443096,false
2022-06-07 00:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1777.706923077,false
2022-06-07 01:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1711.74936002,false
2022-06-07 02:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1700.856785714,false
2022-06-07 03:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1714.099583333,false
2022-06-07 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1717.388148148,false
2022-06-07 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1717.68962963,false
2022-06-07 06:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1716.752867782,false
2022-06-07 07:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1718.798622939,false
2022-06-07 08:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1722.990930294,false
2022-06-07 09:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1728.654090909,false
2022-06-07 10:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1728.362295545,false
2022-06-07 11:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1711.130913223,false
2022-06-07 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1712.345416667,false
2022-06-07 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,false
2022-06-07 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-07 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-07 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-07 17:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-07 18:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-07 19:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-07 20:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-07 21:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-07 22:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-07 23:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-08 00:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-08 01:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-08 02:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-08 03:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-08 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-06-08 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,1708.039628117,true
2022-01-29 03:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2527.438027564,false
2022-01-29 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2534.280486036,false
2022-01-29 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2524.152000539,false
2022-01-29 06:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2527.115997717,false
2022-01-29 07:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2536.791883651,false
2022-01-29 08:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2550.626462109,false
2022-01-29 09:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2530.787026763,false
2022-01-29 10:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2533.979612112,false
2022-01-29 11:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2537.768839745,false
2022-01-29 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2552.321538595,false
2022-01-29 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2569.467639964,false
2022-01-29 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2580.06370319,false
2022-01-29 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2534.507881305,false
2022-01-29 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2534.119660027,false
2022-01-29 17:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2556.037428107,false
2022-01-29 18:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2563.816059775,false
2022-01-29 19:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2583.390479623,false
2022-01-29 20:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2589.830706786,false
2022-01-29 21:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2607.731936206,false
2022-01-29 22:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2594.002788391,false
2022-01-29 23:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2578.940218027,false
2022-01-30 00:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2583.284765989,false
2022-01-30 01:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2564.060564793,false
2022-01-30 02:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2569.926592851,false
2022-01-30 03:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2571.428149284,false
2022-01-30 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2563.833865857,false
2022-01-30 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2588.11641851,false
2022-01-30 06:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2594.583192574,false
2022-01-30 07:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2606.30175094,false
2022-01-30 08:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2602.471048759,false
2022-01-30 09:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2597.0211914,false
2022-01-30 10:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2604.121625485,false
2022-01-30 11:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2610.36780939,false
2022-01-30 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2611.429186988,false
2022-01-30 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2602.770601653,false
2022-01-30 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2588.745741387,false
2022-01-30 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2598.568586679,false
2022-01-30 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2599.726292837,false
2022-01-30 17:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2589.469518248,false
2022-01-30 18:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2599.508042949,false
2022-01-30 19:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2561.438581901,false
2022-01-30 20:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2554.452307016,false
2022-01-30 21:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2550.254679093,false
2022-01-30 22:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2549.950762098,false
2022-01-30 23:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2597.168683323,false
2022-03-29 21:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3388.944579124,false
2022-03-29 22:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3367.67522911,false
2022-03-29 23:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3380.938013159,false
2022-03-30 00:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3370.599980807,false
2022-03-30 01:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3359.558548169,false
2022-03-30 02:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3355.333609627,false
2022-03-30 03:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3373.491274014,false
2022-03-30 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3374.060509628,false
2022-03-30 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3382.087453195,false
2022-03-30 06:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3399.73934074,false
2022-03-30 07:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3404.105187845,false
2022-03-30 08:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3401.775045751,false
2022-03-30 09:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3392.709863403,false
2022-03-30 10:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3389.983497146,false
2022-03-30 11:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3399.300855352,false
2022-03-30 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3392.9892904,false
2022-03-30 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3383.013197351,false
2022-03-30 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3369.040769236,false
2022-03-30 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3367.68230224,false
2022-03-30 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3387.851349902,false
2022-03-30 17:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3401.967551258,false
2022-03-30 18:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3422.096981,false
2022-03-30 19:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3381.225349129,false
2022-03-30 20:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3390.462543293,false
2022-03-30 21:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3401.154783664,false
2022-03-30 22:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3384.460300062,false
2022-03-30 23:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3385.733555044,false
2022-03-31 00:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3392.592431991,false
2022-03-31 01:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3405.655747158,false
2022-03-31 02:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3409.734793016,false
2022-03-31 03:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3401.750317005,false
2022-03-31 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3395.459504858,false
2022-03-31 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3392.398753881,false
2022-03-31 06:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3391.982107514,false
2022-03-31 07:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3394.534181257,false
2022-03-31 08:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3401.878789007,false
2022-03-31 09:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3399.877286539,false
2022-03-31 10:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3411.81162379,false
2022-03-31 11:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3403.570373269,false
2022-03-31 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3413.828269485,false
2022-03-31 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3407.01523792,false
2022-03-31 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3358.052001577,false
2022-03-31 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3354.598970471,false
2022-03-31 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,3302.636761009,false
2022-04-29 21:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2807.520301612,false
2022-04-29 22:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2812.01173913,false
2022-04-29 23:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2817.6964,false
2022-04-30 00:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2807.475361751,false
2022-04-30 01:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2806.992563385,false
2022-04-30 02:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2814.851551721,false
2022-04-30 03:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2809.800383796,false
2022-04-30 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2818.722916667,false
2022-04-30 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2827.88,false
2022-04-30 06:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2831.3428,false
2022-04-30 07:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2813.900126302,false
2022-04-30 08:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2825.318961289,false
2022-04-30 09:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2817.776486654,false
2022-04-30 10:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2826.457155475,false
2022-04-30 11:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2826.251277482,false
2022-04-30 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2830.962,false
2022-04-30 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2826.361153846,false
2022-04-30 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2807.9672,false
2022-04-30 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2801.822307692,false
2022-04-30 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2814.67,false
2022-04-30 17:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2786.44103001,false
2022-04-30 18:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2787.73,false
2022-04-30 19:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2794.784,false
2022-04-30 20:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2798.773333333,false
2022-04-30 21:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2784.536158822,false
2022-04-30 22:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2791.54,false
2022-04-30 23:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2744.953461538,false
2022-05-01 00:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2735.851538462,false
2022-05-01 01:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2747.393043478,false
2022-05-01 02:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2759.473352155,false
2022-05-01 03:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2759.980069453,false
2022-05-01 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2775.16826087,false
2022-05-01 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2784.142916667,false
2022-05-01 06:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2768.341886595,false
2022-05-01 07:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2758.934510364,false
2022-05-01 08:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2761.524259445,false
2022-05-01 09:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2755.79986216,false
2022-05-01 10:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2770.292,false
2022-05-01 11:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2755.087165977,false
2022-05-01 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2749.779890784,false
2022-05-01 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2764.662307692,false
2022-05-01 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2762.2476,false
2022-05-01 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2779.536923077,false
2022-05-01 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2815.655,false
2022-04-28 04:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2883.277248514,false
2022-04-28 05:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2883.608888889,false
2022-04-28 06:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2885.5688,false
2022-04-28 07:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2878.249799855,false
2022-04-28 08:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2909.325764135,false
2022-04-28 09:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2931.517677572,false
2022-04-28 10:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2922.891432859,false
2022-04-28 11:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2920.894719549,false
2022-04-28 12:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2918.126370871,false
2022-04-28 13:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2903.508461538,false
2022-04-28 14:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2865.264347826,false
2022-04-28 15:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2883.846041369,false
2022-04-28 16:00:00.000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,2903.709285714,false
